            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450762.500000000, A.D. 1997-Nov-10 00:00:00.0000,  6.669574353261140E-01,  7.320068783148526E-01,  5.560710738151842E-06, -1.299880218749111E-02,  1.151597201305266E-02,  7.277959470451485E-07,
2450763.500000000, A.D. 1997-Nov-11 00:00:00.0000,  6.538585546185068E-01,  7.434105558719257E-01,  6.284865275903997E-06, -1.319830435607735E-02,  1.129085221959029E-02,  7.136049767931168E-07,
2450764.500000000, A.D. 1997-Nov-12 00:00:00.0000,  6.405621265022399E-01,  7.545875358132756E-01,  6.974186434176616E-06, -1.339390724440355E-02,  1.106259028504589E-02,  6.583384170414045E-07,
2450765.500000000, A.D. 1997-Nov-13 00:00:00.0000,  6.270720184519016E-01,  7.655347096316305E-01,  7.588870300935671E-06, -1.358567496569868E-02,  1.083124647351864E-02,  5.651830729189365E-07,
2450766.500000000, A.D. 1997-Nov-14 00:00:00.0000,  6.133920353602755E-01,  7.762490079045634E-01,  8.094184290845619E-06, -1.377366550250112E-02,  1.059683884438035E-02,  4.410200630024268E-07,
2450767.500000000, A.D. 1997-Nov-15 00:00:00.0000,  5.995259347069499E-01,  7.867273601755692E-01,  8.463797980760202E-06, -1.395791300849784E-02,  1.035934902151127E-02,  2.955650937518773E-07,
2450768.500000000, A.D. 1997-Nov-16 00:00:00.0000,  5.854774572969949E-01,  7.969666650304447E-01,  8.681907618284530E-06, -1.413841529082783E-02,  1.011873630457078E-02,  1.398784060369433E-07,
2450769.500000000, A.D. 1997-Nov-17 00:00:00.0000,  5.712503661268822E-01,  8.069637765908383E-01,  8.743754260553423E-06, -1.431513040380133E-02,  9.874955393444461E-03, -1.526388799797903E-08,
2450770.500000000, A.D. 1997-Nov-18 00:00:00.0000,  5.568484840351328E-01,  8.167155080272679E-01,  8.654665449135117E-06, -1.448798208652067E-02,  9.627971809996333E-03, -1.606235877421990E-07,
2450771.500000000, A.D. 1997-Nov-19 00:00:00.0000,  5.422757229643294E-01,  8.262186476021397E-01,  8.428154404102347E-06, -1.465687033068407E-02,  9.377771178106491E-03, -2.891152569656611E-07,
2450772.500000000, A.D. 1997-Nov-20 00:00:00.0000,  5.275361020001202E-01,  8.354699805948772E-01,  8.083715212208678E-06, -1.482168258469023E-02,  9.124361877950401E-03, -3.958274511911496E-07,
2450773.500000000, A.D. 1997-Nov-21 00:00:00.0000,  5.126337552554239E-01,  8.444663113056486E-01,  7.644802291662464E-06, -1.498230251923299E-02,  8.867772967679047E-03, -4.776762761509263E-07,
2450774.500000000, A.D. 1997-Nov-22 00:00:00.0000,  4.975729327300287E-01,  8.532044816844497E-01,  7.137236160039578E-06, -1.513861527551212E-02,  8.608049914872519E-03, -5.329351892252465E-07,
2450775.500000000, A.D. 1997-Nov-23 00:00:00.0000,  4.823579975760569E-01,  8.616813854771302E-01,  6.588066139908814E-06, -1.529050953390031E-02,  8.345250166911842E-03, -5.608122843983377E-07,
2450776.500000000, A.D. 1997-Nov-24 00:00:00.0000,  4.669934225006706E-01,  8.698939783898884E-01,  6.024793252364251E-06, -1.543787734395472E-02,  8.079439751296524E-03, -5.611609357021082E-07,
2450777.500000000, A.D. 1997-Nov-25 00:00:00.0000,  4.514837870326512E-01,  8.778392856042834E-01,  5.474803624927583E-06, -1.558061272643232E-02,  7.810691420468405E-03, -5.343487787237011E-07,
2450778.500000000, A.D. 1997-Nov-26 00:00:00.0000,  4.358337764271011E-01,  8.855144082632620E-01,  4.964856602481439E-06, -1.571860992968512E-02,  7.539084442552308E-03, -4.812759822314125E-07,
2450779.500000000, A.D. 1997-Nov-27 00:00:00.0000,  4.200481821701667E-01,  8.929165305200525E-01,  4.520490988454155E-06, -1.585176208920690E-02,  7.264705896412522E-03, -4.035147605770654E-07,
2450780.500000000, A.D. 1997-Nov-28 00:00:00.0000,  4.041319033476397E-01,  9.000429285009041E-01,  4.165248699706742E-06, -1.597996094067945E-02,  6.987653129360736E-03, -3.035263191611587E-07,
2450781.500000000, A.D. 1997-Nov-29 00:00:00.0000,  3.880899475464302E-01,  9.068909820782798E-01,  3.919667644817908E-06, -1.610309811382676E-02,  6.708036803198080E-03, -1.848936627291461E-07,
2450782.500000000, A.D. 1997-Nov-30 00:00:00.0000,  3.719274295387137E-01,  9.134581896502239E-01,  3.800065856391712E-06, -1.622106829097397E-02,  6.425983705206795E-03, -5.249238966407965E-08,
2450783.500000000, A.D. 1997-Dec-01 00:00:00.0000,  3.556495659097155E-01,  9.197421852072329E-01,  3.817220335949182E-06, -1.633377409567601E-02,  6.141638347886224E-03,  8.748233922734977E-08,
2450784.500000000, A.D. 1997-Dec-02 00:00:00.0000,  3.392616641869808E-01,  9.257407560149667E-01,  3.975118005230525E-06, -1.644113204714523E-02,  5.855162481034975E-03,  2.276939511912001E-07,
2450785.500000000, A.D. 1997-Dec-03 00:00:00.0000,  3.227691059301777E-01,  9.314518585550167E-01,  4.269995615993325E-06, -1.654307847979270E-02,  5.566732073645041E-03,  3.600615670122232E-07,
2450786.500000000, A.D. 1997-Dec-04 00:00:00.0000,  3.061773244258290E-01,  9.368736302433652E-01,  4.689869599782088E-06, -1.663957423005369E-02,  5.276531979004642E-03,  4.763306967062424E-07,
2450787.500000000, A.D. 1997-Dec-05 00:00:00.0000,  2.894917786928666E-01,  9.420043949700947E-01,  5.214687490932306E-06, -1.673060723172851E-02,  4.984749075612669E-03,  5.687292708973216E-07,
2450788.500000000, A.D. 1997-Dec-06 00:00:00.0000,  2.727179260726653E-01,  9.468426614371922E-01,  5.817138431438229E-06, -1.681619275800735E-02,  4.691564880519260E-03,  6.306160788606176E-07,
2450789.500000000, A.D. 1997-Dec-07 00:00:00.0000,  2.558611956695486E-01,  9.513871141822304E-01,  6.464080623603133E-06, -1.689637153873477E-02,  4.397148400246938E-03,  6.570593417270873E-07,
2450790.500000000, A.D. 1997-Dec-08 00:00:00.0000,  2.389269645929462E-01,  9.556365977322465E-01,  7.118501166274363E-06, -1.697120607906151E-02,  4.101649569623265E-03,  6.453210085222126E-07,
2450791.500000000, A.D. 1997-Dec-09 00:00:00.0000,  2.219205387433701E-01,  9.595900945483963E-01,  7.741908288988383E-06, -1.704077522953307E-02,  3.805193425433760E-03,  5.952338523399845E-07,
2450792.500000000, A.D. 1997-Dec-10 00:00:00.0000,  2.048471400054430E-01,  9.632466976578790E-01,  8.297031745120930E-06, -1.710516674973155E-02,  3.507875420436804E-03,  5.094296729743026E-07,
2450793.500000000, A.D. 1997-Dec-11 00:00:00.0000,  1.877119019593336E-01,  9.666055795653358E-01,  8.750641060456722E-06, -1.716446773232125E-02,  3.209758889223989E-03,  3.933284162374245E-07,
2450794.500000000, A.D. 1997-Dec-12 00:00:00.0000,  1.705198760059550E-01,  9.696659603112583E-01,  9.076186931344565E-06, -1.721875356269307E-02,  2.910876121948282E-03,  2.547793106397525E-07,
2450795.500000000, A.D. 1997-Dec-13 00:00:00.0000,  1.532760485258027E-01,  9.724270789107540E-01,  9.255884225165388E-06, -1.726807730029281E-02,  2.611234147517130E-03,  1.033044051197829E-07,
2450796.500000000, A.D. 1997-Dec-14 00:00:00.0000,  1.359853673350894E-01,  9.748881728896486E-01,  9.281869707866341E-06, -1.731246215556104E-02,  2.310824942999729E-03, -5.096732336729378E-08,
2450797.500000000, A.D. 1997-Dec-15 00:00:00.0000,  1.186527731381081E-01,  9.770484694335074E-01,  9.156232205744804E-06, -1.735189927276685E-02,  2.009637969613273E-03, -1.984418152335879E-07,
2450798.500000000, A.D. 1997-Dec-16 00:00:00.0000,  1.012832302590611E-01,  9.789071889153519E-01,  8.889983547437737E-06, -1.738635128338812E-02,  1.707671849533493E-03, -3.309920387457076E-07,
2450799.500000000, A.D. 1997-Dec-17 00:00:00.0000,  8.388175152779158E-02,  9.804635584619769E-01,  8.501292504706617E-06, -1.741576004328647E-02,  1.404942417891755E-03, -4.424793020399348E-07,
2450800.500000000, A.D. 1997-Dec-18 00:00:00.0000,  6.645341446645954E-02,  9.817168312018417E-01,  8.013424344540456E-06, -1.744005581542047E-02,  1.101486002016543E-03, -5.288292064874971E-07,
2450801.500000000, A.D. 1997-Dec-19 00:00:00.0000,  4.900336866577187E-02,  9.826663066018759E-01,  7.452784496387020E-06, -1.745916536078565E-02,  7.973585360180753E-04, -5.877742139903793E-07,
2450802.500000000, A.D. 1997-Dec-20 00:00:00.0000,  3.153683627631583E-02,  9.833113484973885E-01,  6.847313926208281E-06, -1.747301747946494E-02,  4.926321368900920E-04, -6.184371496046368E-07,
